unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,descriptor,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district
6054605,2016-07-06 09:53:51+00:00,2016-07-07 09:00:28+00:00,2016-07-07 09:00:28+00:00,Closed,"Field Work has been completed.       Add'l Notes:     #536, #546, #558 Columbus, 3 C/B's need cleaning 3 C/B's need cleaning in front of #536, #546, #558 Columbus. We added Newburry to freshen up til C/B's get cleaned.",PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"546 BROADWAY, SAN FRANCISCO, CA, 94133",3.0,North Beach,"(37.7981, -122.406)",Phone,,37.79805,-122.4064,CENTRAL
5050907,2015-08-31 11:16:51+00:00,2015-09-01 15:07:57+00:00,2015-09-01 15:07:57+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"149 MONTGOMERY ST, SAN FRANCISCO, CA, 94104",3.0,Downtown / Union Square,"(37.790753675876, -122.402502458816)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55e49a02df86fc3ac2523397/report.jpg,37.79068,-122.4025,CENTRAL
7132274,2017-05-09 17:05:58+00:00,2017-05-30 17:18:41+00:00,2017-05-30 17:18:41+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of FREMONT ST and FRONT ST,3.0,Financial District,"(37.7917159737143, -122.39826428776)",Mobile/Open311,,37.79157,-122.3983,CENTRAL
966364,2011-09-20 13:58:40+00:00,2011-09-20 16:10:46+00:00,2011-09-20 16:10:46+00:00,Closed,,DPW Ops Queue,Sewer Issues,Odor,From_catch_basin,Intersection of HOTALING PL and JACKSON ST,3.0,North Beach,"(37.796490333286, -122.402918013621)",Phone,,37.79649,-122.4029,CENTRAL
5081113,2015-09-09 12:05:33+00:00,,2015-09-09 12:07:29+00:00,Open,accepted,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of SANSOME ST and PINE ST,3.0,Financial District,"(37.7921083623125, -122.400933067156)",Phone,,37.79211,-122.4009,CENTRAL
4083324,2014-10-07 08:10:45+00:00,2014-10-08 10:38:08+00:00,2014-10-08 10:38:08+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of CLAY ST and FRONT ST,3.0,Financial District,"(37.7951633595546, -122.399149281034)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5434026cdf867a2a0415c8c1/report.jpg,37.79508,-122.3992,CENTRAL
3995612,2014-09-09 13:45:10+00:00,2014-09-10 13:08:43+00:00,2014-09-10 13:08:43+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of MASON ST and FRANCISCO ST,3.0,North Beach,"(37.8046840108425, -122.413428674915)",Phone,,37.80468,-122.4134,CENTRAL
1044622,2012-01-16 10:33:12+00:00,2012-04-14 09:14:40+00:00,2012-04-14 09:14:40+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Odor,From_manhole_cover,"152 GEARY ST, SAN FRANCISCO, CA, 94108",3.0,Downtown / Union Square,"(37.7878, -122.406)",Phone,,37.7878,-122.406,CENTRAL
8155004,2017-10-18 09:18:00+00:00,2017-11-08 12:17:07+00:00,2017-11-08 12:17:07+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_manhole_cover,Intersection of SACRAMENTO ST and WAVERLY PL,3.0,Chinatown,"(37.7933149015301, -122.406643271864)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/59e77e955246df70d3e7dc9a/photo_20171018_091701.jpg,37.79335,-122.4066,CENTRAL
2799521,2013-09-06 22:32:14+00:00,2013-09-07 06:05:34+00:00,2013-09-07 06:05:34+00:00,Closed,,311 Supervisor Queue,Sewer Issues,Odor,From_other_location,"1 CALIFORNIA ST, SAN FRANCISCO, CA, 94111",3.0,Financial District,"(37.7934, -122.397)",Mobile/Open311,,37.79333,-122.3968,CENTRAL
5107817,2015-09-18 08:06:53+00:00,2015-09-21 07:42:19+00:00,2015-09-21 07:42:19+00:00,Closed,"resolved: Field Work has been completed.Add'l Notes:No odor present at both sites.Checked all CB and MH, all clean - no odor.gas detector readings - all zeros.",PUC Sewer Ops,Sewer Issues,Odor,From_other_location,Intersection of 2ND ST and MARKET ST,3.0,Financial District,"(37.789264230883, -122.40137565266)",Mobile/Open311,,37.78908,-122.4016,CENTRAL
4953468,2015-07-30 10:49:08+00:00,2015-07-31 10:05:28+00:00,2015-07-31 10:05:28+00:00,Closed,resolved: Field Work has been completed.       Add'l Notes:     site inspected by JB & GP to check the report,PUC Sewer Ops,Sewer Issues,Odor,From_other_location,Intersection of PINE ST and POLK ST,3.0,Polk Gulch,"(37.7896205149022, -122.42049352552)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55ba635cdf86263e9a75688d/report.jpg,37.78964,-122.4206,NORTHERN
1171069,2012-07-20 11:44:45+00:00,2012-11-05 16:35:16+00:00,2012-11-05 16:35:16+00:00,Closed,"PUC Sewer Ops installed a odor trap to prevent foul odors, okay for now",PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,"1815 POLK ST, SAN FRANCISCO, CA, 94109",3.0,,"(37.793576404, -122.421586188)",Phone,,37.79358,-122.4216,NORTHERN
4960645,2015-08-02 10:57:30+00:00,2015-08-04 13:56:04+00:00,2015-08-04 13:56:04+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,Odor From_catch_basin,"201 SANSOME ST, SAN FRANCISCO, CA, 94104",3.0,Financial District,"(37.7923, -122.401)",Web,,37.7923,-122.401,CENTRAL
2709089,2013-08-13 12:22:38+00:00,2013-08-13 13:42:35+00:00,2013-08-13 13:42:35+00:00,Closed,resolved: Field Work has been completed,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"165 JEFFERSON ST, SAN FRANCISCO, CA, 94133",3.0,Fisherman's Wharf,"(37.8082, -122.415)",Phone,,37.8082,-122.415,CENTRAL
1397733,2012-09-08 11:28:11+00:00,2012-09-10 08:24:08+00:00,2012-09-10 08:24:08+00:00,Closed,"resolved: Field Work has been completed pine sol cb ok,already cleanedpossible evidence of illegal dumping,ok for now",PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"1815 POLK ST, SAN FRANCISCO, CA, 94109",3.0,,"(37.793576404, -122.421586188)",Phone,,37.79358,-122.4216,NORTHERN
1873836,2013-01-09 11:16:17+00:00,2013-01-09 13:27:20+00:00,2013-01-09 13:27:20+00:00,Closed,resolved: Field Work has been completed Odor complaint pour newberry and flushed cbI poured newberry into and around the cb and flushed the area.,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"155 JEFFERSON ST, SAN FRANCISCO, CA, 94133",3.0,Fisherman's Wharf,"(37.80817542082, -122.415097131087)",Phone,,37.80817,-122.4151,CENTRAL
6983563,2017-03-28 09:48:41+00:00,2017-04-14 16:10:29+00:00,2017-04-14 16:10:29+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of POST ST and STOCKTON ST,3.0,Downtown / Union Square,"(37.7884994382663, -122.406771268776)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/58da93dc1ea5d32a5f523c68/photo_20170328_094818.jpg,37.7886,-122.4069,CENTRAL
4978490,2015-08-08 11:13:27+00:00,2015-12-09 11:05:31+00:00,2015-12-09 11:05:31+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of CLAY ST and DRUMM ST,3.0,Financial District,"(37.7954661548331, -122.396771625647)",Mobile/Open311,,37.79548,-122.3974,CENTRAL
4733649,2015-05-10 17:06:17+00:00,2015-05-11 13:19:52+00:00,2015-05-11 13:19:52+00:00,Closed,resolved: 10-98,DPW Ops Queue,Sewer Issues,Odor,From_other_location,"625 BUSH ST, SAN FRANCISCO, CA, 94108",3.0,Downtown / Union Square,"(37.7902, -122.408)",Mobile/Open311,,37.79004,-122.4077,CENTRAL
7144320,2017-05-12 21:32:24+00:00,2017-05-15 10:01:11+00:00,2017-05-15 10:01:11+00:00,Closed,,DPW Ops Queue,Sewer Issues,Odor,From_other_location,"720 STOCKTON ST, SAN FRANCISCO, CA, 94108",3.0,Chinatown,"(37.7926, -122.407)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/59168c461ea5e0c8db5efd9c/report.jpg,37.79258,-122.4075,CENTRAL
6412002,2016-10-12 12:03:53+00:00,2016-10-13 14:49:43+00:00,2016-10-13 14:49:43+00:00,Closed,Field Work has been completed.,PUC - Sewer - G,Sewer Issues,Odor,From_other_location,"80 POWELL ST, SAN FRANCISCO, CA, 94102",3.0,Downtown / Union Square,"(37.78507084595, -122.407374759157)",Phone,,37.78507,-122.4074,CENTRAL
4917167,2015-07-17 12:58:35+00:00,2015-07-20 06:41:02+00:00,2015-07-20 06:41:02+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_other_location,Intersection of BUSH ST and STOCKTON ST,3.0,Downtown / Union Square,"(37.7903683671107, -122.40713182203)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55a95e61df86c6d37f6c85df/report.jpg,37.79046,-122.4071,CENTRAL
7394730,2017-07-19 15:21:08+00:00,,2017-07-19 15:21:08+00:00,Open,open,PUC Sewer Ops,Sewer Issues,Odor,From_other_location,"10 HOTALING PL, SAN FRANCISCO, CA, 94111",3.0,North Beach,"(37.795825659772, -122.402520396526)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/596fdb451ea5a6d7ef9898cb/photo_20170719_152055.jpg,37.7958,-122.4027,CENTRAL
7274965,2017-06-19 09:04:37+00:00,2017-06-20 16:27:29+00:00,2017-06-20 16:27:29+00:00,Closed,"DPH Environmental Health
 Consumer Protection Food Safety Program
 415-252-3804",DPH - Environmental Health - G,Sewer Issues,Odor,From_other_location,Intersection of CLAY ST and SPROULE LN,3.0,Nob Hill,"(37.7935244315813, -122.412109222935)",Phone,,37.79353,-122.4121,CENTRAL
7388552,2017-07-18 11:29:19+00:00,2017-07-19 12:17:33+00:00,2017-07-19 12:17:33+00:00,Closed,Field Work has been completed.,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"555 SACRAMENTO ST, SAN FRANCISCO, CA, 94111",3.0,Financial District,"(37.793408193839, -122.402405634773)",Phone,,37.79341,-122.4024,CENTRAL
3927427,2014-08-18 14:12:05+00:00,2014-08-19 14:13:28+00:00,2014-08-19 14:13:28+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"150 LOMBARD ST, SAN FRANCISCO, CA, 94111",3.0,Northern Waterfront,"(37.803970221046, -122.404190986497)",Phone,,37.80398,-122.4042,CENTRAL
4766230,2015-05-21 19:19:51+00:00,2015-05-28 10:28:35+00:00,2015-05-28 10:28:35+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of ELLIS ST and POWELL ST,3.0,Downtown / Union Square,"(37.7854916695012, -122.407852490586)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/555e923ddf86c67a27de0097/report.jpg,37.78537,-122.4076,CENTRAL
1169125,2012-07-17 15:15:27+00:00,2012-07-18 09:02:24+00:00,2012-07-18 09:02:24+00:00,Closed,"resolved: Field Work has been completed checked CB odorSewer odor from SW CB due to missing Bell.I wrote up an SRO for new Bell and made Vac card for all 3 CBs at inter,debris.",PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of LOMBARD ST and SANSOME ST,3.0,Telegraph Hill,"(37.8040301969468, -122.403348760433)",Phone,,37.80403,-122.4034,CENTRAL
1061063,2012-02-08 16:03:07+00:00,2012-02-08 19:30:36+00:00,2012-02-08 19:30:36+00:00,Closed,Duplicate,311 Supervisor Queue,Sewer Issues,Odor,From_other_location,"227 BAY ST, Apt 109, SAN FRANCISCO, CA, 94133",3.0,,"(37.805617953, -122.411295164)",Phone,,37.80562,-122.4113,CENTRAL
5090429,2015-09-12 11:15:15+00:00,2015-09-15 08:50:00+00:00,2015-09-15 08:50:00+00:00,Closed,resolved: 1098,DPW Ops Queue,Sewer Issues,Odor,From_other_location,"1144 PINE ST, SAN FRANCISCO, CA, 94109",3.0,Nob Hill,"(37.790463348711, -122.414759400762)",Mobile/Open311,,37.79063,-122.4148,CENTRAL
6686447,2017-01-03 13:37:25+00:00,2017-01-05 08:52:07+00:00,2017-01-05 08:52:07+00:00,Closed,Field Work has been completed.,PUC Sewer Ops,Sewer Issues,Odor,From_other_location,"545 PACIFIC AVE, SAN FRANCISCO, CA, 94133",3.0,North Beach,"(37.797093598689, -122.404509593179)",Web,,37.79703,-122.4046,CENTRAL
3109327,2013-11-27 12:09:20+00:00,2013-11-27 12:38:27+00:00,2013-11-27 12:38:27+00:00,Closed,Please report this incident to SFPD by calling 415-552-0123,311 Supervisor Queue,Sewer Issues,Odor,From_other_location,"2150 TAYLOR ST, SAN FRANCISCO, CA, 94133",3.0,Russian Hill,"(37.802490183925, -122.414497694687)",Mobile/Open311,,37.80241,-122.4144,CENTRAL
5245547,2015-11-02 07:14:20+00:00,2015-11-30 11:07:52+00:00,2015-11-30 11:07:52+00:00,Closed,"resolved: Field Work has been completed.       Add'l Notes:     no odor present, its right by our place, so maybe the rain flash caused some smell.",PUC - Sewer - G,Sewer Issues,Odor,From_other_location,Intersection of KEARNY ST and BAY ST,3.0,Fisherman's Wharf,"(37.8064278665408, -122.40714621826)",Phone,,37.80643,-122.4071,CENTRAL
4977349,2015-08-07 17:19:11+00:00,2015-08-25 12:22:26+00:00,2015-08-25 12:22:26+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_other_location,Intersection of PACIFIC AVE and STOCKTON ST,3.0,Chinatown,"(37.7967039476571, -122.408431021157)",Phone,,37.7967,-122.4084,CENTRAL
857351,2011-04-06 15:10:32+00:00,2011-04-29 10:26:01+00:00,2011-04-29 10:26:01+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,"2330 TAYLOR ST, SAN FRANCISCO, CA, 94133",3.0,North Beach,"(37.804001638282, -122.414798098201)",Phone,,37.804,-122.4148,CENTRAL
2201369,2013-04-03 10:14:13+00:00,2013-04-03 12:11:16+00:00,2013-04-03 12:11:16+00:00,Closed,resolved: Field Work has been completed       PUC NOTE: Checked the area and no odors found. Need more information if caller calls back.,PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,Intersection of MONTGOMERY ST and SUTTER ST,3.0,Financial District,"(37.7900391887355, -122.402189532993)",Mobile/Open311,,37.79004,-122.4022,CENTRAL
5585332,2016-02-19 16:29:17+00:00,2016-03-08 11:42:38+00:00,2016-03-08 11:42:38+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,"39 SPOFFORD ST, SAN FRANCISCO, CA, 94108",3.0,Chinatown,"(37.7945, -122.407)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56c7b353df86c2b3bc9e585c/photo_20160219_162759.jpg,37.79469,-122.4074,CENTRAL
8176728,2017-10-23 16:33:00+00:00,2017-10-24 02:23:11+00:00,2017-10-24 02:23:11+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,"237 POST ST, SAN FRANCISCO, CA, 94108",3.0,Downtown / Union Square,"(37.78848799432, -122.405867261897)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/59ee7c4c5246092a958fdda8/report.jpg,37.78851,-122.406,CENTRAL
6898314,2017-03-03 08:11:46+00:00,2017-05-18 22:30:09+00:00,2017-05-18 22:30:09+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,"1430 SACRAMENTO ST, SAN FRANCISCO, CA, 94109",3.0,Nob Hill,"(37.79213258935, -122.416581924516)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/58b995b63da16730e8157cec/report.jpg,37.79208,-122.4167,CENTRAL
5640071,2016-03-07 11:18:40+00:00,,2016-03-07 11:18:40+00:00,Open,open,PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,Intersection of SACRAMENTO ST and STOCKTON ST,3.0,Nob Hill,"(37.7931781573042, -122.407727023107)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56ddd405df8610cfb6b41af6/photo_20160307_111825.jpg,37.79324,-122.4078,CENTRAL
6116913,2016-07-25 08:15:57+00:00,2016-08-23 12:19:46+00:00,2016-08-23 12:19:46+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,Odor From_side_sewer_vent,"555 PACIFIC AVE, SAN FRANCISCO, CA, 94133",3.0,North Beach,"(37.7971, -122.405)",Web,,37.7971,-122.405,CENTRAL
3065803,2013-11-14 18:49:28+00:00,2013-11-15 06:37:16+00:00,2013-11-15 06:37:16+00:00,Closed,cancelled: Maximo Service Request has been cancelled       PUC NOTE: Send To: PUC - Sewer - G,PUC Sewer Ops,Sewer Issues,Odor,Odor From_catch_basin,Intersection of FILBERT ST and GRANT AVE,3.0,North Beach,"(37.8015708895196, -122.407769576103)",Web,,37.80157,-122.4078,CENTRAL
1175735,2012-07-26 17:29:21+00:00,,2012-07-26 18:01:14+00:00,Open,open,DPW Ops Queue,Sewer Issues,Odor,Odor From_manhole_cover,"70 DERBY ST, SAN FRANCISCO, CA, 94102",3.0,Lower Nob Hill,"(37.787329754722, -122.411010993764)",Web,,37.78733,-122.411,CENTRAL
4283829,2014-12-08 20:46:31+00:00,2015-07-17 14:50:13+00:00,2015-07-17 14:50:13+00:00,Closed,resolved: Maximo Work Order has been cancelled.,PUC Sewer Ops,Sewer Issues,Odor,Odor From_manhole_cover,Intersection of DAVIS ST and PINE ST,3.0,Financial District,"(37.7924056142798, -122.397383319126)",Web,,37.7924,-122.3974,CENTRAL
7111084,2017-05-03 17:25:15+00:00,2017-05-12 12:15:55+00:00,2017-05-12 12:15:55+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_other_location,Intersection of 41ST AVE and QUINTARA ST,4.0,Outer Sunset,"(37.7476046518186, -122.499654272483)",Phone,,37.7476,-122.4997,TARAVAL
1131618,2012-05-25 11:30:14+00:00,2012-06-08 09:25:35+00:00,2012-06-08 09:25:35+00:00,Closed,"resolved: Maximo Work Order has been completed Unable to find source of odor, called PG&E GasOdor Unable to find source of odor, called PG&E Gas",PUC Sewer Ops,Sewer Issues,Odor,From_side_sewer_vent,"2274 45TH AVE, SAN FRANCISCO, CA, 94116",4.0,Outer Sunset,"(37.744225449082, -122.503558919867)",Phone,,37.74422,-122.5036,TARAVAL
6604592,2016-12-07 11:28:18+00:00,2017-01-09 11:58:10+00:00,2017-01-09 11:58:10+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"1433 48TH AVE, SAN FRANCISCO, CA, 94122",4.0,Outer Sunset,"(37.759670495296, -122.508159790701)",Web,,37.75967,-122.508,TARAVAL
8109969,2017-10-06 13:04:00+00:00,,2017-10-06 13:10:08+00:00,Open,open,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of VICENTE ST and 42ND AVE,4.0,Parkside,"(37.7382393911063, -122.500057739731)",Phone,,37.73824,-122.5001,TARAVAL
6114177,2016-07-23 20:46:19+00:00,2016-07-24 19:20:09+00:00,2016-07-24 19:20:09+00:00,Closed,"Field Work has been completed.       Add'l Notes:     cked m/s ok, unable to locate odor cked m/s ok, unable to locate odor",PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of 48TH AVE and IRVING ST,4.0,Outer Sunset,"(37.7621903064739, -122.508198661991)",Phone,,37.76219,-122.5082,TARAVAL
6247325,2016-08-28 15:48:55+00:00,2016-08-29 10:47:23+00:00,2016-08-29 10:47:23+00:00,Closed,Field Work has been completed.       Add'l Notes:     odor complaint cleaned [3] c/bs in inter all clean / runing at this time  put odor elimnator in all [3] c/bs to assist with odor,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of WAWONA ST and 23RD AVE,4.0,Parkside,"(37.737266028603, -122.479601789682)",Phone,,37.73727,-122.4796,TARAVAL
4124368,2014-10-19 18:53:28+00:00,2014-10-20 15:20:06+00:00,2014-10-20 15:20:06+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"2695 24TH AVE, SAN FRANCISCO, CA, 94116",4.0,Parkside,"(37.737361258799, -122.480803533061)",Phone,,37.73736,-122.4808,TARAVAL
3661068,2014-05-20 15:05:43+00:00,2014-05-23 10:06:46+00:00,2014-05-23 10:06:46+00:00,Closed,resolved: Maximo Service Request has been resolved       PUC NOTE: Work Transferred from DPW SES to PUC/Sewer  Send To: PUC - Sewer - G,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,"1801 VICENTE ST, SAN FRANCISCO, CA, 94116",4.0,Parkside,"(37.738713220056, -122.486126314561)",Phone,,37.7388,-122.4861,TARAVAL
4404149,2015-01-18 10:26:15+00:00,2015-01-26 12:26:14+00:00,2015-01-26 12:26:14+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of 39TH AVE and ULLOA ST,4.0,Outer Sunset,"(37.7402382976846, -122.496984842537)",Phone,,37.74024,-122.497,TARAVAL
3581857,2014-04-24 09:41:06+00:00,2014-05-06 11:01:09+00:00,2014-05-06 11:01:09+00:00,Closed,"resolved: Maximo Work Order has been completed       PUC NOTE: All 3 CBs clear,bells intact,no odor.I added newberry anyway.",PUC Sewer Ops,Sewer Issues,Odor,From_catch_basin,Intersection of 45TH AVE and NORIEGA ST,4.0,Outer Sunset,"(37.7530114259213, -122.504333413414)",Mobile/Open311,,37.75304,-122.5044,TARAVAL
6171719,2016-08-08 15:03:49+00:00,2016-08-08 20:24:39+00:00,2016-08-08 20:24:39+00:00,Closed,,311 Supervisor Queue,Sewer Issues,Odor,From_other_location,"2668 GREAT HWY, SAN FRANCISCO, CA, 94116",4.0,Parkside,"(37.73677661359, -122.506136077497)",Phone,,37.73677,-122.5061,TARAVAL
